,Unique ID,feature_name,Honorees,City,County,State,Side,Symbol Type,Symbol Category,Sponsors,Year Dedicated,Year Removed,Tracking Status,Latitude,Longitude
1418,1004,Confederate Park,No specific honoree,Fort Mill,York,SC,South,Park,Parks/Trails,Uknown,1891.0,,Live,35.007476,-80.944910
1419,902,Confederate Street,No specific honoree,Fort Mill,York,SC,South,Highway / Roadway,Roads,Uknown,,,Live,35.005461,-80.941581
1420,962,Defenders of State Sovereignty,No specific honoree,Fort Mill,York,SC,South,Monument,Monument,Samuel White; Jefferson Davis Memorial Association,1891.0,,Live,35.007776,-80.944648
1421,963,Faithful Slaves Monument,No specific honoree,Fort Mill,York,SC,South,Monument,Monument,Sam'l Elliott White,1895.0,,Live,35.007631,-80.944823
1422,586,Shelby's Homecoming Monument,Joseph Shelby,Roanoke,Howard,MO,Border,Monument,Monument,Sons of Confederate Veterans,1997.0,,Live,39.315335,-92.688636
1423,580,General Lee Drive,Robert E. Lee,Sappington,St. Louis,MO,Border,Highway / Roadway,Roads,Uknown,,,Live,38.542540,-90.367991
1424,1985,Lee Avenue,Robert E. Lee,St. Louis,St. Louis City,MO,Border,Highway / Roadway,Roads,Uknown,,,Live,38.672383,-90.228047
1425,2133,Francis Marion Cockrell Monument,Francis Marion Cockrell,Warrensburg,Johnson,MO,Border,Monument,Monument,Sons of Confederate Veterans,1989.0,,Live,38.765825,-93.750433
1426,2105,General Joe Shelby Park,Joseph Shelby,Waverly,Lafayette,MO,Border,Park,Parks/Trails,Uknown,2009.0,,Live,39.208860,-93.517609
1427,248,Confederate Flag,No specific honoree,Cairo,Grady,GA,South,Flag,Courthouse Grounds,Uknown,,,Live,30.878580,-84.207958
1428,3009,Confederate Soldier Monument,No specific honoree,Cairo,Grady,GA,South,Monument,Courthouse Grounds,Uknown,,,Live,30.878383,-84.207917
1429,321,Confederate Memorial Arch,No specific honoree,Canton,Cherokee,GA,South,Monument,Courthouse Grounds,United Daughters of the Confederacy,1923.0,,Live,34.235150,-84.491017
1430,364,Franklin County Confederate Monument,No specific honoree,Carnesville,Franklin,GA,South,Monument,Courthouse Grounds,United Daughters of the Confederacy,1910.0,,Live,34.369833,-83.235000
1431,365,Confederate Monument,No specific honoree,Carrollton,Carroll,GA,South,Monument,Courthouse Grounds,United Daughters of the Confederacy,1910.0,,Live,33.579783,-85.073217
1432,242,Bartow County,Francis S. Bartow,Cartersville,Bartow,GA,South,County/Municipality,County/Municipality,Uknown,1861.0,,Live,34.160660,-84.796279
1433,322,Bartow County Confederate Monument,No specific honoree,Cartersville,Bartow,GA,South,Monument,Courthouse Grounds,United Daughters of the Confederacy,1908.0,,Live,34.165850,-84.797350
1434,366,Polk County Confederate Monument,No specific honoree,Cedartown,Polk,GA,South,Monument,Courthouse Grounds,United Daughters of the Confederacy,1906.0,,Live,34.013650,-85.255267
1435,2208,Murray County Confederate Monument,No specific honoree,Chatsworth,Murray,GA,South,Monument,Courthouse Grounds,Sons of Confederate Veterans,,,Live,34.766750,-84.770317
1436,249,Confederate Flag,No specific honoree,Clayton,Rabun,GA,South,Flag,Courthouse Grounds,Uknown,,,Live,34.878711,-83.402694
1437,764,Robert E. Lee Drive,Robert E. Lee,Kinston,Lenoir,NC,South,Highway / Roadway,Roads,Uknown,,,Live,35.250051,-77.514142
1438,801,Confederate Memorial,No specific honoree,Kure Beach,New Hanover,NC,South,Monument,Monument,New Hanover County Historical Commission,1932.0,,Live,33.969270,-77.917940
1439,802,Confederate Soldiers Monument,No specific honoree,Kure Beach,New Hanover,NC,South,Monument,Monument,United Daughters of the Confederacy,1932.0,,Live,33.969390,-77.918220
1440,846,Confederate Soldiers Monument,No specific honoree,Laurinburg,Scotland,NC,South,Monument,Courthouse Grounds,United Daughters of the Confederacy,1912.0,,Live,34.775890,-79.460500
1441,847,Confederate Soldiers Monument,No specific honoree,Lenoir,Caldwell,NC,South,Monument,Courthouse Grounds,United Daughters of the Confederacy,1910.0,,Live,35.914790,-81.539720
1442,803,Confederate Soldiers Monument,No specific honoree,Lexington,Davidson,NC,South,Monument,Monument,United Daughters of the Confederacy,1905.0,,Live,35.823750,-80.253330
1443,752,Confederate Street,No specific honoree,Lexington,Davidson,NC,South,Highway / Roadway,Roads,Uknown,,,Live,35.849516,-80.258317
1444,3033,Hampton Street,Wade Hampton,Lexington,Davidson,NC,South,Highway / Roadway,Roads,Uknown,,,Live,35.849455,-80.256353
1445,3034,Lee Street,Robert E. Lee,Lexington,Davidson,NC,South,Highway / Roadway,Roads,Uknown,,,Live,35.848395,-80.255624
1446,861,Confederate Monument,No specific honoree,Wilkesboro,Wilkes,NC,South,Monument,Courthouse Grounds,Sons of Confederate Veterans,1998.0,,Live,36.149368,-81.152189
1447,2014,Archer Drive,James J. Archer,Wilmington,New Hanover,NC,South,Highway / Roadway,Roads,Uknown,,,Live,34.176458,-77.885735
1448,2015,Beauregard Drive,Pierre Gustave Toutant-Beauregard,Wilmington,New Hanover,NC,South,Highway / Roadway,Roads,Uknown,,,Live,34.195106,-77.897062
1449,2004,Bedford Forest Drive,Nathan Bedford Forrest,Wilmington,New Hanover,NC,South,Highway / Roadway,Roads,Uknown,,,Live,34.186127,-77.895404
1450,2016,Bragg Drive,Braxton Bragg,Wilmington,New Hanover,NC,South,Highway / Roadway,Roads,Uknown,,,Live,34.184416,-77.886906
1451,773,Breckenridge Drive,John C. Breckinridge,Wilmington,New Hanover,NC,South,Highway / Roadway,Roads,Uknown,,,Live,34.187723,-77.905704
1452,769,Buckner Drive,Simon Bolivar Buckner,Wilmington,New Hanover,NC,South,Highway / Roadway,Roads,Uknown,,,Live,34.188548,-77.904762
1453,2017,Chalmers Drive,James Ronald Chalmers,Wilmington,New Hanover,NC,South,Highway / Roadway,Roads,Uknown,,,Live,34.183680,-77.889073
1454,821,Confederate Monument,James Ronald Chalmers,Wilmington,New Hanover,NC,South,Monument,Monument,United Daughters of the Confederacy,1932.0,,Live,33.969373,-77.918229
1455,823,Confederate Soldiers Monument,No specific honoree,Wilmington,New Hanover,NC,South,Monument,Monument,Ladies Memorial Association,1872.0,,Live,34.234281,-77.945908
1456,3056,Jeb Stuart Avenue,"James Ewell Brown ""Jeb"" Stuart",Timmonsville,Florence,SC,South,Highway / Roadway,Roads,Uknown,,,Live,34.132403,-79.857966
1457,3057,Johnston Avenue,Joseph Eggleston Johnston,Timmonsville,Florence,SC,South,Highway / Roadway,Roads,Uknown,,,Live,34.130272,-79.852290
1458,928,Robert E Lee Avenue,Robert E. Lee,Timmonsville,Florence,SC,South,Highway / Roadway,Roads,Uknown,,,Live,34.131906,-79.854972
1459,941,Stonewall Drive,"Thomas Jonathan ""Stonewall"" Jackson",Timmonsville,Florence,SC,South,Highway / Roadway,Roads,Uknown,,,Live,34.132678,-79.856109
1460,935,Thomas S. Jackson Road,"Thomas Jonathan ""Stonewall"" Jackson",Trenton,Edgefield,SC,South,Highway / Roadway,Roads,Uknown,,,Live,33.679816,-81.891668
1461,918,Bonham Station Road,Milledge Luke Bonham,Union,Union,SC,South,Highway / Roadway,Roads,Uknown,,,Live,34.771734,-81.641575
1462,914,General Lee Drive,Robert E. Lee,Union,Union,SC,South,Highway / Roadway,Roads,Uknown,,,Live,34.742431,-81.606976
1463,994,Union County Confederate Memorial,No specific honoree,Union,Union,SC,South,Monument,Courthouse Grounds,Uknown,1907.0,,Live,34.715256,-81.625161
1464,932,Stonewall Jackson Road,"Thomas Jonathan ""Stonewall"" Jackson",Wagener,Aiken,SC,South,Highway / Roadway,Roads,Uknown,,,Live,33.665613,-81.448606
1465,2156,Confederate Monument,No specific honoree,Walhalla,Oconee,SC,South,Monument,Monument,Oconee Southern Heritage Group,2002.0,,Live,34.766917,-83.075467
1466,414,Iowa's Confederate General,No specific honoree,Bentonsport,Van Buren,IA,North,Monument,Monument,"Sons of Confederate Veterans; Military Order of the Stars and Bars; Douds Stone, Inc.",2007.0,,Live,40.725567,-91.854967
1467,798,General Robert Hoke Monument,Robert Hoke,Kinston,Lenoir,NC,South,Monument,Monument,United Daughters of the Confederacy; Sons of Confederate Veterans; North Carolina Historical Commission,1920.0,,Live,35.224110,-77.529700
1468,1431,Confederate Monument,No specific honoree,Front Royal,Warren,VA,South,Monument,Courthouse Grounds,United Daughters of the Confederacy; United Confederate Veterans; Sons of Confederate Veterans,1911.0,,Live,38.917767,-78.193383
1469,156,Monument to Confederate Soldiers,No specific honoree,Little Rock,Pulaski,AR,South,Monument,Government Office Grounds,United Daughters of the Confederacy; United Confederate Veterans; Sons of Confederate Veterans,1905.0,,Live,34.746039,-92.288886
1470,691,Confederate Monument,No specific honoree,Yazoo City,Yazoo,MS,South,Monument,Monument,United Daughters of the Confederacy; United Confederate Veterans; Sons of Confederate Veterans,1909.0,,Live,32.850567,-90.411667
1471,1063,Confederate Monument,No specific honoree,Covington,Tipton,TN,South,Monument,Courthouse Grounds,Tipton County TN; Sons of Confederate Veterans; Citizens of Covington,1895.0,,Live,35.563853,-89.646339
1472,1902,Dick Dowling Monument,Richard W. Dowling,Houston,Harris,TX,South,Monument,Monument,"United Confederate Veterans; the Emmett Council; Ancient Order of Hibernians Nos. 1,2 and 3",1905.0,,Live,29.709015,-95.390791
1473,1372,Lee Oak (Tree),Robert E. Lee,Charlottesville,Albemarle,VA,South,Other,Monument,Lee-Jackson Foundation,1970.0,,Live,38.031940,-78.480461
1474,1371,Robert Edward Lee Sculpture,Robert E. Lee,Charlottesville,Albemarle,VA,South,Monument,Monument,Paul Goodloe McIntire,1924.0,,Live,38.031854,-78.480533
1475,1367,Stonewall Jackson Statue,"Thomas Jonathan ""Stonewall"" Jackson",Charlottesville,Albemarle,VA,South,Monument,Monument,Paul Goodloe McIntire,1921.0,,Live,38.031958,-78.478062
1476,1423,Confederate Dead Monument,No specific honoree,Chatham,Pittsylvania,VA,South,Monument,Courthouse Grounds,United Daughters of the Confederacy,1899.0,,Live,36.826625,-79.398328
1477,1424,Confederate Monument,No specific honoree,Chesterfield,Chesterfield,VA,South,Monument,Courthouse Grounds,Uknown,1903.0,,Live,37.376383,-77.506567
1478,1849,Montgomery County Confederate Monument,No specific honoree,Christiansburg,Montgomery,VA,South,Monument,Monument,Montgomery County Ladies’ Memorial Association,1883.0,,Live,37.130064,-80.408829
1479,1471,Stonewall Elementary School,"Thomas Jonathan ""Stonewall"" Jackson",Clear Brook,Frederick,VA,South,School,Schools,Uknown,1997.0,,Live,39.249812,-78.102922
1480,1425,Confederate Monument,No specific honoree,Courtland,Southampton,VA,South,Monument,Courthouse Grounds,Sons of Confederate Veterans,1902.0,,Live,36.713124,-77.067385
1481,1115,Confederate Street,No specific honoree,Hemphill,Sabine,TX,South,Highway / Roadway,Roads,Uknown,,,Live,31.408063,-93.701274
1482,1116,Stonewall Street,"Thomas Jonathan ""Stonewall"" Jackson",Hemphill,Sabine,TX,South,Highway / Roadway,Roads,Uknown,,,Live,31.404276,-93.702917
1483,106,Robert E. Lee Primary Elementary School,Robert E. Lee,Satsuma,Mobile,AL,South,School,Schools,Uknown,,,Live,30.846664,-88.067243
1484,2152,Confederate Arsenal Monument,No specific honoree,Selma,Dallas,AL,South,Monument,Monument,United Daughters of the Confederacy,1931.0,,Live,32.405817,-87.021500
1485,70,Defense of Selma Memorial,No specific honoree,Selma,Dallas,AL,South,Monument,Monument,United Daughters of the Confederacy,1907.0,,Live,32.426912,-87.014171
1486,2,Edmund Pettus Bridge,Edmund Pettus,Selma,Dallas,AL,South,Bridge,Roads,Uknown,1940.0,,Live,32.405538,-87.018452
1487,69,Selma Navy Yard Memorial,No specific honoree,Selma,Dallas,AL,South,Monument,Monument,United Daughters of the Confederacy,1917.0,,Live,32.408736,-87.014073
1488,2051,Fort Blakely Soldiers and Sailors Monument,No specific honoree,Spanish Fort,Baldwin,AL,South,Monument,Monument,United Daughters of the Confederacy,2010.0,,Live,30.742600,-87.915350
1489,72,Confederate Monument,No specific honoree,Troy,Pike,AL,South,Monument,Monument,United Daughters of the Confederacy; United Confederate Veterans,1908.0,,Live,31.807677,-85.971731
1490,14,Robert Lee Road,Robert E. Lee,Trussville,Jefferson,AL,South,Highway / Roadway,Roads,Uknown,,,Live,33.602698,-86.570036
1491,89,Confederate Veterans Monument,No specific honoree,Tuscumbia,Colbert,AL,South,Monument,Courthouse Grounds,United Daughters of the Confederacy,1911.0,,Live,34.733696,-87.703805
1492,1201,Confederate Soldier,No specific honoree,Hillsboro,Hill,TX,South,Monument,Courthouse Grounds,Sons of Confederate Veterans,1925.0,,Live,32.011017,-97.130500
1493,1170,Stonewall Jackson Camp 249,"Thomas Jonathan ""Stonewall"" Jackson",Holliday,Archer,TX,South,Monument,Monument,Sons of Confederate Veterans,1999.0,,Live,33.785417,-98.679367
1494,226,Hemming Park,Charles C. Hemming,Jacksonville,Duval,FL,South,Park,Parks/Trails,Uknown,1899.0,,Live,30.329167,-81.659167
1495,231,Jeb Stuart Middle School,"James Ewell Brown ""Jeb"" Stuart",Jacksonville,Duval,FL,South,School,Schools,Uknown,,,Live,30.254792,-81.737543
1496,233,Jefferson Davis Middle School,Jefferson Davis,Jacksonville,Duval,FL,South,School,Schools,Uknown,1961.0,,Live,30.254947,-81.761280
1497,201,Monument to Women of the Confederacy,No specific honoree,Jacksonville,Duval,FL,South,Monument,Monument,United Confederate Veterans,1915.0,,Live,30.334817,-81.654483
1498,230,Robert E. Lee High School,Robert E. Lee,Jacksonville,Duval,FL,South,School,Schools,Uknown,1928.0,,Live,30.307136,-81.703853
1499,232,Stonewall Jackson Elementary School,"Thomas Jonathan ""Stonewall"" Jackson",Jacksonville,Duval,FL,South,School,Schools,Uknown,1965.0,,Live,30.268245,-81.742222
1500,203,Yellow Bluff Fort Monument,No specific honoree,Jacksonville,Duval,FL,South,Monument,Monument,United Daughters of the Confederacy,1950.0,,Live,30.399683,-81.555650
1501,178,Hendry County,Francis A. Hendry,LaBelle,Hendry,FL,South,County/Municipality,County/Municipality,Uknown,1923.0,,Live,26.593428,-81.133832
1502,2209,Olustee Battle Monument,No specific honoree,Lake City,Columbia,FL,South,Monument,Monument,Uknown,,,Live,30.190150,-82.636900
1503,908,Beauregard Street,Pierre Gustave Toutant-Beauregard,Columbia,Richland,SC,South,Highway / Roadway,Roads,Uknown,,,Live,34.004959,-80.954823
1504,915,Bonham Road,Milledge Luke Bonham,Columbia,Richland,SC,South,Highway / Roadway,Roads,Uknown,,,Live,33.994808,-80.990511
1505,916,Bonham Street,Milledge Luke Bonham,Columbia,Richland,SC,South,Highway / Roadway,Roads,Uknown,,,Live,34.005483,-80.945028
1506,3078,Bragg Street,Braxton Bragg,Columbia,Richland,SC,South,Highway / Roadway,Roads,Uknown,,,Live,34.003847,-80.951347
1507,3079,Cheatam [sic] Street,"Benjamin Franklin ""Frank"" Cheatham",Columbia,Richland,SC,South,Highway / Roadway,Roads,Uknown,,,Live,34.005403,-80.952097
1508,3080,Cleburne Street,Patrick Cleburne,Columbia,Richland,SC,South,Highway / Roadway,Roads,Uknown,,,Live,34.004914,-80.948160
1509,899,Confederate Avenue,No specific honoree,Columbia,Richland,SC,South,Highway / Roadway,Roads,Uknown,,,Live,34.018610,-81.041904
1510,948,Confederate Memorial Day*,No specific honoree,Columbia,Richland,SC,South,Holiday,Holiday,Uknown,2000.0,,Live,34.000298,-81.033160
1511,3081,Davis Cr,Jefferson Davis,Columbia,Richland,SC,South,Highway / Roadway,Roads,Uknown,,,Live,34.007147,-80.948074
1512,3082,Dearing Loop,James Dearing,Columbia,Richland,SC,South,Highway / Roadway,Roads,Uknown,,,Live,34.006640,-80.948417
1513,1226,City of Granbury,Hiram Bronson Granbury,Granbury,Hood,TX,South,City,County/Municipality,Uknown,1887.0,,Live,32.443815,-97.788410
1514,3132,H.B. Granbury Monument,Hiram Bronson Granbury,Granbury,Hood,TX,South,Monument,Courthouse Grounds,United Daughters of the Confederacy,1913.0,,Live,32.442890,-97.787263
1515,1099,Hood County,John Bell Hood,Granbury,Hood,TX,South,County/Municipality,County/Municipality,Uknown,1866.0,,Live,32.442643,-97.787110
1516,1250,Robert E. Lee Elementary School,Robert E. Lee,Grand Prairie,Dallas,TX,South,School,Schools,Uknown,1948.0,,Live,32.741461,-96.998527
1517,1169,Confederate Soldier,No specific honoree,Greenville,Hunt,TX,South,Monument,Monument,United Daughters of the Confederacy,1926.0,,Live,33.125002,-96.088942
1518,1117,Stonewall Jackson Road,"Thomas Jonathan ""Stonewall"" Jackson",Hamilton,Hamilton,TX,South,Highway / Roadway,Roads,Uknown,,,Live,31.710838,-98.123360
1519,1454,Confederate Monument,No specific honoree,Surry,Surry,VA,South,Monument,Courthouse Grounds,Confederate Memorial Association of Surry County,1903.0,,Live,37.137856,-76.834609
1520,1455,Confederate Monument,No specific honoree,Sussex,Sussex,VA,South,Monument,Courthouse Grounds,United Daughters of the Confederacy,1912.0,,Live,36.915554,-77.279784
1521,1456,Essex County Confederate Monument,No specific honoree,Tappahannock,Essex,VA,South,Monument,Courthouse Grounds,Uknown,1906.0,,Live,37.928333,-76.860050
1522,1457,Confederate Monument,No specific honoree,Tazewell,Tazewell,VA,South,Monument,Courthouse Grounds,United Daughters of the Confederacy,1903.0,,Live,37.115748,-81.520608
1523,1272,Confederate Street,No specific honoree,Verona,Augusta,VA,South,Highway / Roadway,Roads,Uknown,,,Live,38.213196,-79.000826
1524,1311,General Beauregard Drive,Pierre Gustave Toutant-Beauregard,Virginia Beach,Virginia Beach City,VA,South,Highway / Roadway,Roads,Uknown,,,Live,36.862034,-76.053369
1525,1313,General Hill Drive,A.P. Hill,Virginia Beach,Virginia Beach City,VA,South,Highway / Roadway,Roads,Uknown,,,Live,36.863739,-76.060860
1526,1310,General Jackson Drive,"Thomas Jonathan ""Stonewall"" Jackson",Virginia Beach,Virginia Beach City,VA,South,Highway / Roadway,Roads,Uknown,,,Live,36.863899,-76.049305
1527,1308,General Lee Drive,Robert E. Lee,Virginia Beach,Virginia Beach City,VA,South,Highway / Roadway,Roads,Uknown,,,Live,36.862201,-76.048617
1528,1489,Stuart Elementary School,"James Ewell Brown ""Jeb"" Stuart",Stuart,Patrick,VA,South,School,Schools,Uknown,1938.0,,Live,36.641597,-80.276065
1529,551,Confederate Monument,No specific honoree,Shreveport,Caddo,LA,South,Monument,Courthouse Grounds,United Daughters of the Confederacy,1906.0,,Live,32.512305,-93.750024
1530,1029,Lee Lane,Robert E. Lee,Smyrna,Rutherford,TN,South,Highway / Roadway,Roads,Uknown,,,Live,36.007269,-86.491421
1531,3113,Longstreet Drive,James Longstreet,Smyrna,Rutherford,TN,South,Highway / Roadway,Roads,Uknown,,,Live,36.007243,-86.490391
1532,1019,Robert E. Lee Lane,Robert E. Lee,Smyrna,Rutherford,TN,South,Highway / Roadway,Roads,Uknown,,,Live,35.988377,-86.480442
1533,3114,Sam Davis Drive,Sam Davis,Smyrna,Rutherford,TN,South,Highway / Roadway,Roads,Uknown,,,Live,35.942448,-86.533445
1534,1037,Sam Davis Road,Sam Davis,Smyrna,Rutherford,TN,South,Highway / Roadway,Roads,Uknown,,,Live,35.985880,-86.497092
1535,1028,Stonewall Drive,"Thomas Jonathan ""Stonewall"" Jackson",Smyrna,Rutherford,TN,South,Highway / Roadway,Roads,Uknown,,,Live,36.007807,-86.492343
1536,1076,Confederate Monument,No specific honoree,Spencer,Van Buren,TN,South,Monument,Courthouse Grounds,Van Buren County Historical Society,,,Live,35.747517,-85.467167
1537,1077,Confederate Monument,No specific honoree,Springfield,Robertson,TN,South,Monument,Courthouse Grounds,Sons of Confederate Veterans,2012.0,,Live,36.509167,-86.885550
1538,1078,Confederate Monument,No specific honoree,Trenton,Gibson,TN,South,Monument,Courthouse Grounds,United Daughters of the Confederacy,1907.0,,Live,35.980883,-88.941500
1539,1079,Confederate Monument,No specific honoree,Union City,Obion,TN,South,Monument,Courthouse Grounds,United Daughters of the Confederacy,1909.0,,Live,36.424204,-89.056252
1540,835,Confederate Soldiers Monument,No specific honoree,Currituck,Currituck,NC,South,Monument,Courthouse Grounds,United Confederate Veterans,1922.0,,Live,36.449767,-76.015950
1541,1221,Terry's Texas Rangers Monument,No specific honoree,Austin,Travis,TX,South,Monument,Government Office Grounds,Surviving comrades,1907.0,,Live,30.273967,-97.740750
1542,1186,Confederate Monument,No specific honoree,Bay City,Matagorda,TX,South,Monument,Courthouse Grounds,United Daughters of the Confederacy,1913.0,,Live,28.982067,-95.969417
1543,539,Lieutenant General Richard Taylor Monument,Richard Taylor,Old Pleasant Hill,Sabine,LA,South,Monument,Monument,American Legion Auxiliary,1994.0,,Live,31.854450,-93.518050
1544,537,Red River Campaign,No specific honoree,Old Pleasant Hill,Sabine,LA,South,Monument,Monument,Uknown,1994.0,,Live,31.853617,-93.513333
1545,549,Confederate Monument,No specific honoree,Opelousas,St. Landry,LA,South,Monument,Courthouse Grounds,United Daughters of the Confederacy,1920.0,,Live,30.534087,-92.083011
1546,519,Camp Beauregard,Pierre Gustave Toutant-Beauregard,Pineville,Rapides,LA,South,Military Base,Buildings,Uknown,1917.0,,Live,31.374529,-92.392676
1547,500,Jefferson Davis Drive,Jefferson Davis,Pineville,Rapides,LA,South,Highway / Roadway,Roads,Uknown,,,Live,31.368411,-92.364581
1548,540,Confederate Memorial,No specific honoree,Plaquemine,Iberville,LA,South,Monument,Monument,United Daughters of the Confederacy,1912.0,,Live,30.287630,-91.234977
1549,550,Henry Watkins Allen Statue,Henry Watkins Allen,Port Allen,West Baton Rouge,LA,South,Monument,Courthouse Grounds,State of Louisiana,1962.0,,Live,30.459933,-91.210217
1550,498,Jeff Davis Avenue,Jefferson Davis,Rayne,Acadia,LA,South,Highway / Roadway,Roads,Uknown,,,Live,30.242134,-92.256285
1551,2106,46th Confederate Veterans Reunion Monument,No specific honoree,Shreveport,Caddo,LA,South,Monument,Courthouse Grounds,United Daughters of the Confederacy,1936.0,,Live,32.512395,-93.750071
1552,1338,Chambliss Street,"John Randolph Chambliss, Jr.",Alexandria,Alexandria,VA,South,Highway / Roadway,Roads,Uknown,,,Live,38.828621,-77.136355
1553,1339,Dearing Street,James Dearing,Alexandria,Alexandria,VA,South,Highway / Roadway,Roads,Uknown,,,Live,38.830127,-77.094147
1554,1340,Donelson Street,Daniel Smith Donelson,Alexandria,Alexandria,VA,South,Highway / Roadway,Roads,Uknown,,,Live,38.811054,-77.096705
1555,1321,Lee Highway,Robert E. Lee,Luray,Page,VA,South,Highway / Roadway,Roads,Uknown,,,Live,38.672538,-78.466940
1556,1384,Page County Confederate Monument,No specific honoree,Luray,Page,VA,South,Monument,Monument,United Confederate Veterans,1918.0,,Live,38.664500,-78.459967
1557,329,Confederate Soldier,No specific honoree,Douglas,Coffee,GA,South,Monument,Monument,United Daughters of the Confederacy,1911.0,,Live,31.508767,-82.850550
1558,371,Confederate War Memorial,No specific honoree,Douglasville,Douglas,GA,South,Monument,Courthouse Grounds,United Daughters of the Confederacy,1914.0,,Live,33.744983,-84.730717
1559,398,Laurens County Confederate Monument,No specific honoree,Dublin,Laurens,GA,South,Monument,Courthouse Grounds,United Daughters of the Confederacy,1912.0,,Live,32.538700,-82.908050
1560,372,Confederate Monument of Eastman,No specific honoree,Eastman,Dodge,GA,South,Monument,Courthouse Grounds,United Daughters of the Confederacy,1910.0,,Live,32.200583,-83.175335
1561,272,Jefferson Davis Memorial Road,Jefferson Davis,Eastman,Dodge,GA,South,Highway / Roadway,Roads,Uknown,,,Live,32.164256,-83.124705
1562,330,Eatonton Confederate Monument,No specific honoree,Eatonton,Putnam,GA,South,Monument,Monument,United Daughters of the Confederacy,1908.0,,Live,33.326132,-83.389594
1563,331,Elbert County Confederate Monument,No specific honoree,Elberton,Elbert,GA,South,Monument,Monument,Mrs. R.M. Heard and co-workers,1898.0,,Live,34.109783,-82.867600
1564,373,Schley County Confederate Monument,No specific honoree,Ellaville,Schley,GA,South,Monument,Courthouse Grounds,United Daughters of the Confederacy,1910.0,,Live,32.237833,-84.308606
1565,2064,First Confederate Flag Monument,No specific honoree,Fairburn,Fulton,GA,South,Monument,Monument,United Daughters of the Confederacy; Sons of Confederate Veterans,1937.0,,Live,33.567017,-84.581000
1566,2155,Confederate Heroes Monument,No specific honoree,Fayetteville,Fayette,GA,South,Monument,Courthouse Grounds,United Daughters of the Confederacy,1934.0,,Live,33.448450,-84.455000
1567,1238,Lee High School,Robert E. Lee,Baytown,Harris,TX,South,School,Schools,Uknown,1928.0,,Live,29.731033,-94.986460
1568,1160,Our Confederate Soldiers,No specific honoree,Beaumont,Jefferson,TX,South,Monument,Monument,United Confederate Veterans; citizens of Beaumont,1912.0,,Live,30.083640,-94.104845
1569,1231,Lee College,Robert E. Lee,Baytown,Harris,TX,South,College,Schools,Uknown,1934.0,,Live,29.734485,-94.976211
1570,834,Confederate Soldiers Monument,No specific honoree,Columbia,Tyrrell,NC,South,Monument,Courthouse Grounds,Tyrrell Monument Association,1902.0,,Live,35.917600,-76.252183
1571,785,Confederate Soldiers Monument,No specific honoree,Concord,Cabarrus,NC,South,Monument,Monument,Ladies' Memorial Association of Concord,1892.0,,Live,35.409330,-80.579730
1572,836,Gaston County Confederate Soldier Monument,No specific honoree,Dallas,Gaston,NC,South,Monument,Courthouse Grounds,Sons of Confederate Veterans,2003.0,,Live,35.316060,-81.176140
1573,837,Confederate Soldiers Monument,No specific honoree,Danbury,Stokes,NC,South,Monument,Courthouse Grounds,Stokes County Historical Society; Sons of Confederate Veterans,1990.0,,Live,36.409420,-80.206040
1574,838,Confederate Soldiers Monument,No specific honoree,Dobson,Surry,NC,South,Monument,Courthouse Grounds,Sons of Confederate Veterans,2000.0,,Live,36.395467,-80.723400
1575,738,General Lee Avenue,Robert E. Lee,Dunn,Harnett,NC,South,Highway / Roadway,Roads,Uknown,,,Live,35.316850,-78.613496
1576,839,Confederate Soldiers Monument,No specific honoree,Durham,Durham,NC,South,Monument,Courthouse Grounds,People of Durham County,1924.0,,Live,35.994067,-78.898967
1577,2177,Robert E. Lee Dixie Highway Marker,Robert E. Lee,Fletcher,Henderson,NC,South,Monument,Monument,United Daughters of the Confederacy,1926.0,,Live,35.442967,-82.506100
1578,791,Forest City Confederate Monument,No specific honoree,Forest City,Rutherford,NC,South,Monument,Monument,United Daughters of the Confederacy,1932.0,,Live,35.333800,-81.865300
1579,778,Fort Bragg,Braxton Bragg,Fort Bragg,"Cumberland, Hoke, Harnett",NC,South,Military Base,Buildings,Uknown,1918.0,,Live,35.145052,-79.002052
1580,792,Confederate Soldiers Memorial,No specific honoree,Franklin,Macon,NC,South,Monument,Monument,Uknown,1909.0,,Live,35.181650,-83.381317
1581,841,Confederate Soldiers Monument,No specific honoree,Gastonia,Gaston,NC,South,Monument,Courthouse Grounds,United Daughters of the Confederacy; Children of the Confederacy,1912.0,,Live,35.266460,-81.182290
1582,793,Confederate Soldiers Monument,No specific honoree,Gatesville,Gates,NC,South,Monument,Monument,Confederate Monument Association,1915.0,,Live,36.403270,-76.752990
1583,842,Confederate Soldiers Monument,No specific honoree,Graham,Alamance,NC,South,Monument,Courthouse Grounds,United Daughters of the Confederacy,1914.0,,Live,36.069540,-79.400350
1584,794,Army of Tennessee Monument,No specific honoree,Greensboro,Guilford,NC,South,Monument,Monument,Sons of Confederate Veterans,1985.0,,Live,36.067510,-79.790030
1585,795,Confederate Soldiers Monument,No specific honoree,Greensboro,Guilford,NC,South,Monument,Monument,Sons of Confederate Veterans,1986.0,,Live,36.067517,-79.790104
1586,870,Stonewall Jackson Youth Development Center,"Thomas Jonathan ""Stonewall"" Jackson",Concord,Cabarrus,NC,South,Building,Buildings,Uknown,1909.0,,Live,35.362581,-80.600838
